lineup_id,participant_id,nplots,vis,rep,detected
L071,P4233,12,boxplot,15,no
L071,P12542,12,boxplot,16,no
L071,P11451,12,boxplot,17,no
L071,P4498,12,boxplot,18,yes
L071,P13474,12,boxplot,19,yes
L071,P472,12,boxplot,20,no
L071,P12946,12,boxplot,21,no
L071,P13493,12,boxplot,22,no
L071,P3074,12,boxplot,23,yes
L071,P3368,12,boxplot,24,yes
L071,P761,12,boxplot,25,yes
L071,P18434,12,boxplot,26,no
L071,P3673,12,boxplot,27,no
L071,P7624,12,boxplot,28,yes
L071,P8742,12,boxplot,29,yes
L071,P8766,12,boxplot,30,no
L071,P8300,12,boxplot,31,no
L071,P12307,12,boxplot,32,no
L071,P10637,12,boxplot,33,yes
L071,P19828,12,boxplot,34,yes
L071,P13537,12,boxplot,35,no
L071,P9202,12,boxplot,36,yes
L071,P13612,12,boxplot,37,yes
L071,P1052,12,boxplot,38,no
L071,P13773,12,boxplot,39,yes
L071,P8412,12,boxplot,40,no
L071,P7042,12,boxplot,41,yes
L071,P17433,12,boxplot,42,no
L071,P20003,12,boxplot,43,no
L071,P14472,12,boxplot,44,yes
L071,P20241,12,boxplot,45,no
L071,P20623,12,boxplot,46,no
L071,P15720,12,boxplot,47,no
L071,P20326,12,boxplot,48,yes
L071,P9190,12,boxplot,49,no
L071,P18027,12,boxplot,50,no
L071,P12070,12,boxplot,51,yes
L071,P1889,12,boxplot,52,no
L071,P2580,12,boxplot,53,yes
L071,P11860,12,boxplot,54,yes
L071,P19535,12,boxplot,55,no
L071,P11120,12,boxplot,56,no
L071,P11603,12,boxplot,57,no
L071,P7725,12,boxplot,58,no
L071,P8877,12,boxplot,59,no
L071,P4167,12,boxplot,60,no
L071,P16290,12,boxplot,61,no
L071,P15519,12,boxplot,62,no
L071,P3931,12,boxplot,63,yes
L071,P9330,12,boxplot,64,yes
L071,P3328,12,boxplot,65,yes
L071,P14578,12,boxplot,66,yes
L071,P10368,12,boxplot,67,yes
L071,P15437,12,boxplot,68,no
L071,P4780,12,boxplot,69,no
L071,P6938,12,boxplot,70,no
L071,P1966,12,boxplot,71,yes
L071,P3539,12,boxplot,72,no
L071,P13203,12,boxplot,73,no
L071,P8381,12,boxplot,74,no
L071,P19590,12,boxplot,75,no
L071,P5001,12,boxplot,76,no
L071,P3316,12,boxplot,77,yes
L071,P3817,12,boxplot,78,yes
L071,P1473,12,boxplot,79,yes
L071,P16497,12,boxplot,80,yes
L071,P8317,12,boxplot,81,no
L071,P18619,12,boxplot,82,no
L071,P3340,12,boxplot,83,no
L071,P5937,12,boxplot,84,no
L071,P21562,12,boxplot,85,no
L071,P17291,12,boxplot,86,no
L071,P18295,12,boxplot,87,yes
L071,P7075,12,boxplot,88,no
L071,P6323,12,boxplot,89,no
L071,P19903,12,boxplot,90,no
L071,P17584,12,boxplot,91,no
L071,P3020,12,boxplot,92,yes
L071,P8120,12,boxplot,93,no
L071,P6584,12,boxplot,94,yes
L071,P10760,12,boxplot,95,no
L071,P17555,12,boxplot,96,no
L071,P18212,12,boxplot,97,yes
L071,P13719,12,boxplot,98,no
L071,P17813,12,boxplot,99,no
L071,P17597,12,boxplot,100,yes
L071,P14856,12,boxplot,101,no
L071,P10087,12,boxplot,102,no
L071,P21141,12,boxplot,103,yes
L071,P3798,12,boxplot,104,no
L071,P9980,12,boxplot,105,no
L071,P2247,12,boxplot,106,yes
L071,P19729,12,boxplot,107,no
L071,P17814,12,boxplot,108,no
L071,P014,12,boxplot,109,no
L071,P16533,12,boxplot,110,no
L071,P19630,12,boxplot,111,no
L071,P8647,12,boxplot,112,no
L071,P889,12,boxplot,113,yes
L071,P13884,12,boxplot,114,yes
L071,P9887,12,boxplot,115,yes
L071,P13979,12,boxplot,116,no
L071,P7081,12,boxplot,117,yes
L071,P3490,12,boxplot,118,yes
L071,P19219,12,boxplot,119,no
L071,P9880,12,boxplot,120,no
L072,P10111,12,dotplot,1,yes
L072,P19824,12,dotplot,2,no
L072,P18159,12,dotplot,3,no
L072,P16792,12,dotplot,4,yes
L072,P11295,12,dotplot,5,yes
L072,P9840,12,dotplot,6,yes
L072,P9559,12,dotplot,7,no
L072,P11837,12,dotplot,8,yes
L072,P14609,12,dotplot,9,yes
L072,P2313,12,dotplot,10,no
L072,P18897,12,dotplot,11,no
L072,P18132,12,dotplot,12,no
L072,P14676,12,dotplot,13,no
L072,P7323,12,dotplot,14,yes
L072,P13741,12,dotplot,15,yes
L072,P8603,12,dotplot,16,yes
L072,P13629,12,dotplot,17,no
L072,P17294,12,dotplot,18,yes
L072,P152,12,dotplot,19,yes
L072,P4131,12,dotplot,20,yes
L072,P138,12,dotplot,21,no
L072,P853,12,dotplot,22,yes
L072,P8155,12,dotplot,23,yes
L072,P929,12,dotplot,24,no
L072,P18467,12,dotplot,25,no
L072,P11959,12,dotplot,26,no
L072,P15919,12,dotplot,27,no
L072,P19205,12,dotplot,28,yes
L072,P20978,12,dotplot,29,yes
L072,P15286,12,dotplot,30,yes
L072,P18901,12,dotplot,31,no
L072,P19789,12,dotplot,32,no
L072,P5723,12,dotplot,33,no
L072,P1226,12,dotplot,34,yes
L072,P11497,12,dotplot,35,no
L072,P7319,12,dotplot,36,yes
L072,P11577,12,dotplot,37,no
L072,P13795,12,dotplot,38,yes
L072,P9087,12,dotplot,39,yes
L072,P19343,12,dotplot,40,yes
L072,P11397,12,dotplot,41,yes
L072,P11100,12,dotplot,42,yes
L072,P6990,12,dotplot,43,yes
L072,P5105,12,dotplot,44,no
L072,P10363,12,dotplot,45,yes
L072,P4120,12,dotplot,46,no
L072,P13455,12,dotplot,47,yes
L072,P10445,12,dotplot,48,no
L072,P18963,12,dotplot,49,no
L072,P922,12,dotplot,50,yes
L072,P4982,12,dotplot,51,yes
L072,P16839,12,dotplot,52,no
L072,P5417,12,dotplot,53,yes
L072,P4952,12,dotplot,54,yes
L072,P12442,12,dotplot,55,yes
L072,P13071,12,dotplot,56,no
L072,P7360,12,dotplot,57,no
L072,P17873,12,dotplot,58,yes
L072,P4843,12,dotplot,59,yes
L072,P10411,12,dotplot,60,no
L072,P19034,12,dotplot,61,no
L072,P16601,12,dotplot,62,no
L072,P13815,12,dotplot,63,yes
L072,P18026,12,dotplot,64,yes
L072,P13189,12,dotplot,65,yes
L072,P1492,12,dotplot,66,yes
L072,P1000,12,dotplot,67,no
L072,P12583,12,dotplot,68,yes
L072,P6246,12,dotplot,69,yes
L072,P2152,12,dotplot,70,yes
L072,P11985,12,dotplot,71,yes
L072,P13776,12,dotplot,72,no
L072,P17627,12,dotplot,73,yes
L072,P1879,12,dotplot,74,yes
L072,P6989,12,dotplot,75,yes
L072,P6322,12,dotplot,76,yes
L072,P5960,12,dotplot,77,yes
L072,P5415,12,dotplot,78,no
L072,P14042,12,dotplot,79,yes
L072,P4185,12,dotplot,80,no
L072,P8190,12,dotplot,81,yes
L072,P4987,12,dotplot,82,no
L072,P2761,12,dotplot,83,yes
L072,P13130,12,dotplot,84,no
L072,P161,12,dotplot,85,no
L072,P4874,12,dotplot,86,no
L072,P10599,12,dotplot,87,yes
L072,P6231,12,dotplot,88,yes
L072,P5769,12,dotplot,89,yes
L072,P5345,12,dotplot,90,no
L072,P3374,12,dotplot,91,yes
L072,P8254,12,dotplot,92,yes
L072,P19525,12,dotplot,93,no
L072,P13421,12,dotplot,94,yes
L072,P21506,12,dotplot,95,yes
L072,P20629,12,dotplot,96,no
L072,P6538,12,dotplot,97,yes
L072,P6685,12,dotplot,98,no
L072,P7934,12,dotplot,99,yes
L072,P15276,12,dotplot,100,yes
L072,P17279,12,dotplot,101,yes
L072,P1161,12,dotplot,102,yes
L072,P10895,12,dotplot,103,yes
L072,P11798,12,dotplot,104,no
L072,P7607,12,dotplot,105,yes
L072,P13446,12,dotplot,106,yes
L072,P13179,12,dotplot,107,yes
L072,P15256,12,dotplot,108,yes
L072,P14361,12,dotplot,109,yes
L072,P173,12,dotplot,110,yes
L072,P2953,12,dotplot,111,yes
L072,P14422,12,dotplot,112,yes
L072,P4675,12,dotplot,113,yes
L072,P9055,12,dotplot,114,no
L072,P2051,12,dotplot,115,yes
L072,P15241,12,dotplot,116,no
L072,P6863,12,dotplot,117,yes
L072,P15421,12,dotplot,118,yes
L072,P10442,12,dotplot,119,yes
L072,P9151,12,dotplot,120,no
L073,P14156,12,violin,1,yes
L073,P9615,12,violin,2,yes
L073,P15881,12,violin,3,yes
L073,P10090,12,violin,4,no
L073,P18394,12,violin,5,yes
L073,P13854,12,violin,6,yes
L073,P16131,12,violin,7,yes
L073,P2713,12,violin,8,yes
L073,P17310,12,violin,9,yes
L073,P14344,12,violin,10,yes
L073,P10666,12,violin,11,no
L073,P16549,12,violin,12,yes
L073,P1732,12,violin,13,yes
L073,P14599,12,violin,14,no
L073,P10280,12,violin,15,yes
L073,P14663,12,violin,16,no
L073,P5267,12,violin,17,yes
L073,P20283,12,violin,18,yes
L073,P20079,12,violin,19,no
L073,P9163,12,violin,20,yes
L073,P6067,12,violin,21,yes
L073,P9835,12,violin,22,no
L073,P5404,12,violin,23,yes
L073,P13847,12,violin,24,no
L073,P3847,12,violin,25,yes
L073,P12696,12,violin,26,no
L073,P19266,12,violin,27,yes
L073,P4105,12,violin,28,no
L073,P6983,12,violin,29,yes
L073,P5906,12,violin,30,no
L073,P8340,12,violin,31,no
L073,P14002,12,violin,32,no
L073,P20757,12,violin,33,yes
L073,P17484,12,violin,34,no
L073,P4562,12,violin,35,yes
L073,P13970,12,violin,36,no
L073,P11855,12,violin,37,no
L073,P19936,12,violin,38,yes
L073,P5544,12,violin,39,yes
L073,P6658,12,violin,40,yes
L073,P8755,12,violin,41,no
L073,P13573,12,violin,42,yes
L073,P1808,12,violin,43,no
L073,P17673,12,violin,44,yes
L073,P19909,12,violin,45,no
L073,P6242,12,violin,46,no
L073,P13879,12,violin,47,yes
L073,P17073,12,violin,48,no
L073,P10809,12,violin,49,yes
L073,P21519,12,violin,50,yes
L073,P3440,12,violin,51,no
L073,P12546,12,violin,52,no
L073,P8460,12,violin,53,yes
L073,P19278,12,violin,54,yes
L073,P6682,12,violin,55,no
L073,P19308,12,violin,56,yes
L073,P11345,12,violin,57,no
L073,P9807,12,violin,58,no
L073,P6429,12,violin,59,no
L073,P15472,12,violin,60,yes
L073,P19852,12,violin,61,no
L073,P14526,12,violin,62,yes
L073,P11538,12,violin,63,yes
L073,P7787,12,violin,64,no
L073,P3745,12,violin,65,yes
L073,P5126,12,violin,66,yes
L073,P17564,12,violin,67,no
L073,P3712,12,violin,68,no
L073,P6131,12,violin,69,no
L073,P16476,12,violin,70,yes
L073,P16382,12,violin,71,yes
L073,P10333,12,violin,72,no
L073,P18794,12,violin,73,no
L073,P5093,12,violin,74,no
L073,P17667,12,violin,75,no
L073,P19752,12,violin,76,no
L073,P7356,12,violin,77,no
L073,P658,12,violin,78,yes
L073,P20221,12,violin,79,yes
L073,P2000,12,violin,80,no
L073,P16495,12,violin,81,no
L073,P11962,12,violin,82,no
L073,P1937,12,violin,83,no
L073,P20566,12,violin,84,no
L073,P16873,12,violin,85,yes
L073,P21126,12,violin,86,no
L073,P13043,12,violin,87,no
L073,P7025,12,violin,88,no
L073,P6857,12,violin,89,yes
L073,P12846,12,violin,90,yes
L073,P15212,12,violin,91,yes
L073,P11405,12,violin,92,no
L073,P6078,12,violin,93,no
L073,P20201,12,violin,94,yes
L073,P15375,12,violin,95,no
L073,P9165,12,violin,96,yes
L073,P6404,12,violin,97,yes
L073,P13717,12,violin,98,yes
L073,P20294,12,violin,99,no
L073,P20490,12,violin,100,yes
L073,P4805,12,violin,101,yes
L073,P3394,12,violin,102,no
L073,P13678,12,violin,103,no
L073,P16876,12,violin,104,no
L073,P2749,12,violin,105,no
L073,P8377,12,violin,106,yes
L073,P1785,12,violin,107,yes
L073,P6332,12,violin,108,no
L073,P4186,12,violin,109,yes
L073,P16652,12,violin,110,yes
L073,P8238,12,violin,111,yes
L073,P1672,12,violin,112,yes
L073,P18739,12,violin,113,no
L073,P10946,12,violin,114,yes
L073,P5902,12,violin,115,yes
L073,P13162,12,violin,116,no
L073,P9284,12,violin,117,no
L073,P9597,12,violin,118,no
L073,P4038,12,violin,119,no
L073,P21344,12,violin,120,no
L074,P21236,12,boxplot,1,yes
L074,P18792,12,boxplot,2,yes
L074,P597,12,boxplot,3,no
L074,P15061,12,boxplot,4,no
L074,P4695,12,boxplot,5,no
L074,P1940,12,boxplot,6,yes
L074,P12784,12,boxplot,7,no
L074,P13276,12,boxplot,8,yes
L074,P6418,12,boxplot,9,yes
L074,P16641,12,boxplot,10,yes
L074,P18545,12,boxplot,11,yes
L074,P6767,12,boxplot,12,no
L074,P4806,12,boxplot,13,yes
L074,P11423,12,boxplot,14,no
L074,P17201,12,boxplot,15,no
L074,P8903,12,boxplot,16,yes
L074,P15182,12,boxplot,17,no
L074,P9176,12,boxplot,18,no
L074,P3363,12,boxplot,19,yes
L074,P156,12,boxplot,20,no
L074,P12635,12,boxplot,21,yes
L074,P13917,12,boxplot,22,no
L074,P14550,12,boxplot,23,yes
L074,P3013,12,boxplot,24,no
L074,P16764,12,boxplot,25,yes
L074,P21586,12,boxplot,26,yes
L074,P13962,12,boxplot,27,no
L074,P8135,12,boxplot,28,no
L074,P12513,12,boxplot,29,no
L074,P21315,12,boxplot,30,no
L074,P11434,12,boxplot,31,yes
L074,P15631,12,boxplot,32,no
L074,P9741,12,boxplot,33,yes
L074,P4580,12,boxplot,34,no
L074,P3309,12,boxplot,35,no
L074,P3241,12,boxplot,36,no
L074,P17332,12,boxplot,37,no
L074,P1855,12,boxplot,38,yes
L074,P19090,12,boxplot,39,no
L074,P4249,12,boxplot,40,yes
L074,P11442,12,boxplot,41,no
L074,P2448,12,boxplot,42,yes
L074,P6786,12,boxplot,43,yes
L074,P9012,12,boxplot,44,no
L074,P9784,12,boxplot,45,no
L074,P7866,12,boxplot,46,yes
L074,P13324,12,boxplot,47,yes
L074,P8098,12,boxplot,48,yes
L074,P9792,12,boxplot,49,no
L074,P4308,12,boxplot,50,no
L074,P10612,12,boxplot,51,no
L074,P1170,12,boxplot,52,yes
L074,P10893,12,boxplot,53,no
L074,P16351,12,boxplot,54,yes
L074,P12936,12,boxplot,55,no
L074,P15151,12,boxplot,56,no
L074,P1290,12,boxplot,57,yes
L074,P5620,12,boxplot,58,yes
L074,P5354,12,boxplot,59,yes
L074,P17544,12,boxplot,60,no
L074,P1717,12,boxplot,61,yes
L074,P12498,12,boxplot,62,no
L074,P18906,12,boxplot,63,no
L074,P1121,12,boxplot,64,no
L074,P20195,12,boxplot,65,no
L074,P8458,12,boxplot,66,no
L074,P20618,12,boxplot,67,yes
L074,P15641,12,boxplot,68,yes
L074,P20434,12,boxplot,69,no
L074,P20053,12,boxplot,70,yes
L074,P6627,12,boxplot,71,no
L074,P1519,12,boxplot,72,yes
L074,P16758,12,boxplot,73,no
L074,P16195,12,boxplot,74,no
L074,P21221,12,boxplot,75,yes
L074,P17131,12,boxplot,76,no
L074,P14350,12,boxplot,77,no
L074,P9222,12,boxplot,78,yes
L074,P17126,12,boxplot,79,yes
L074,P5231,12,boxplot,80,yes
L074,P16944,12,boxplot,81,no
L074,P10562,12,boxplot,82,yes
L074,P8312,12,boxplot,83,yes
L074,P17264,12,boxplot,84,no
L074,P1361,12,boxplot,85,yes
L074,P12176,12,boxplot,86,yes
L074,P3530,12,boxplot,87,yes
L074,P18718,12,boxplot,88,yes
L074,P16049,12,boxplot,89,no
L074,P15031,12,boxplot,90,yes
L074,P5700,12,boxplot,91,no
L074,P19772,12,boxplot,92,yes
L074,P3221,12,boxplot,93,no
L074,P5401,12,boxplot,94,yes
L074,P19788,12,boxplot,95,no
L074,P6107,12,boxplot,96,yes
L074,P9104,12,boxplot,97,no
L074,P3049,12,boxplot,98,yes
L074,P2694,12,boxplot,99,yes
L074,P4842,12,boxplot,100,no
L074,P2302,12,boxplot,101,yes
L074,P20651,12,boxplot,102,yes
L074,P1871,12,boxplot,103,yes
L074,P18493,12,boxplot,104,no
L074,P19502,12,boxplot,105,no
L074,P7662,12,boxplot,106,no
L074,P11261,12,boxplot,107,yes
L074,P3456,12,boxplot,108,yes
L074,P7714,12,boxplot,109,no
L074,P13872,12,boxplot,110,no
L074,P8782,12,boxplot,111,yes
L074,P1062,12,boxplot,112,yes
L074,P3178,12,boxplot,113,no
L074,P306,12,boxplot,114,yes
L074,P2746,12,boxplot,115,yes
L074,P2181,12,boxplot,116,yes
L074,P6478,12,boxplot,117,no
L074,P10698,12,boxplot,118,yes
L074,P4101,12,boxplot,119,yes
L074,P20256,12,boxplot,120,no
L075,P11068,12,dotplot,1,yes
L075,P11004,12,dotplot,2,yes
L075,P6318,12,dotplot,3,yes
L075,P15521,12,dotplot,4,yes
L075,P7676,12,dotplot,5,no
L075,P6428,12,dotplot,6,yes
L075,P12233,12,dotplot,7,no
L075,P21541,12,dotplot,8,no
L075,P14161,12,dotplot,9,no
L075,P8756,12,dotplot,10,yes
L075,P1642,12,dotplot,11,yes
L075,P11480,12,dotplot,12,no
L075,P121,12,dotplot,13,yes
L075,P10355,12,dotplot,14,yes
L075,P2519,12,dotplot,15,yes
L075,P16807,12,dotplot,16,no
L075,P19040,12,dotplot,17,no
L075,P10470,12,dotplot,18,yes
L075,P11302,12,dotplot,19,yes
L075,P16240,12,dotplot,20,yes
L075,P16568,12,dotplot,21,yes
L075,P2646,12,dotplot,22,no
L075,P8280,12,dotplot,23,no
L075,P3457,12,dotplot,24,no
L075,P16374,12,dotplot,25,yes
L075,P5194,12,dotplot,26,no
L075,P1708,12,dotplot,27,yes
L075,P10137,12,dotplot,28,yes
L075,P2369,12,dotplot,29,yes
L075,P9353,12,dotplot,30,yes
L075,P3835,12,dotplot,31,yes
L075,P1317,12,dotplot,32,yes
L075,P19471,12,dotplot,33,no
L075,P3952,12,dotplot,34,no
L075,P13657,12,dotplot,35,yes
L075,P21301,12,dotplot,36,yes
L075,P21368,12,dotplot,37,yes
L075,P7876,12,dotplot,38,yes
L075,P18134,12,dotplot,39,no
L075,P1777,12,dotplot,40,yes
L075,P14325,12,dotplot,41,yes
L075,P13551,12,dotplot,42,no
L075,P15734,12,dotplot,43,no
L075,P12828,12,dotplot,44,yes
L075,P7541,12,dotplot,45,yes
L075,P13672,12,dotplot,46,yes
L075,P20396,12,dotplot,47,no
L075,P19607,12,dotplot,48,no
L075,P15801,12,dotplot,49,yes
L075,P844,12,dotplot,50,no
L075,P4992,12,dotplot,51,yes
L075,P14999,12,dotplot,52,no
L075,P16493,12,dotplot,53,yes
L075,P7962,12,dotplot,54,no
L075,P8378,12,dotplot,55,no
L075,P4352,12,dotplot,56,no
L075,P10736,12,dotplot,57,yes
L075,P6074,12,dotplot,58,no
L075,P20259,12,dotplot,59,yes
L075,P9646,12,dotplot,60,yes
L075,P18648,12,dotplot,61,yes
L075,P699,12,dotplot,62,no
L075,P11028,12,dotplot,63,no
L075,P2873,12,dotplot,64,no
L075,P8710,12,dotplot,65,no
L075,P19680,12,dotplot,66,yes
L075,P3691,12,dotplot,67,yes
L075,P14668,12,dotplot,68,yes
L075,P2039,12,dotplot,69,no
L075,P9594,12,dotplot,70,yes
L075,P19827,12,dotplot,71,yes
L075,P13898,12,dotplot,72,no
L075,P20658,12,dotplot,73,yes
L075,P151,12,dotplot,74,no
L075,P18682,12,dotplot,75,no
L075,P14891,12,dotplot,76,yes
L075,P18825,12,dotplot,77,yes
L075,P4758,12,dotplot,78,yes
L075,P9103,12,dotplot,79,no
L075,P10243,12,dotplot,80,yes
L075,P20404,12,dotplot,81,yes
L075,P6999,12,dotplot,82,yes
L075,P12926,12,dotplot,83,no
L075,P11156,12,dotplot,84,no
L075,P9800,12,dotplot,85,yes
L075,P11554,12,dotplot,86,yes
L075,P12623,12,dotplot,87,yes
L075,P4512,12,dotplot,88,yes
L075,P14671,12,dotplot,89,no
L075,P20781,12,dotplot,90,no
L075,P570,12,dotplot,91,yes
L075,P3323,12,dotplot,92,yes
L075,P5414,12,dotplot,93,no
L075,P13375,12,dotplot,94,yes
L075,P3995,12,dotplot,95,yes
L075,P5061,12,dotplot,96,no
L075,P20642,12,dotplot,97,yes
L075,P5665,12,dotplot,98,yes
L075,P4569,12,dotplot,99,yes
L075,P12633,12,dotplot,100,yes
L075,P4495,12,dotplot,101,yes
L075,P6201,12,dotplot,102,no
L075,P10326,12,dotplot,103,yes
L075,P20586,12,dotplot,104,yes
L075,P1435,12,dotplot,105,no
L075,P16984,12,dotplot,106,yes
L075,P15818,12,dotplot,107,no
L075,P13620,12,dotplot,108,yes
L075,P7685,12,dotplot,109,yes
L075,P8161,12,dotplot,110,yes
L075,P5273,12,dotplot,111,no
L075,P18925,12,dotplot,112,yes
L075,P10913,12,dotplot,113,no
L075,P8084,12,dotplot,114,yes
L075,P018,12,dotplot,115,no
L075,P8050,12,dotplot,116,no
L075,P9348,12,dotplot,117,no
L075,P19110,12,dotplot,118,no
L075,P8709,12,dotplot,119,yes
L075,P4907,12,dotplot,120,yes
L076,P5701,12,violin,1,yes
L076,P18430,12,violin,2,no
L076,P19841,12,violin,3,yes
L076,P16174,12,violin,4,yes
L076,P4944,12,violin,5,yes
L076,P20087,12,violin,6,no
L076,P16953,12,violin,7,yes
L076,P1022,12,violin,8,yes
L076,P16124,12,violin,9,yes
L076,P1313,12,violin,10,yes
L076,P4098,12,violin,11,no
L076,P13720,12,violin,12,yes
L076,P17080,12,violin,13,yes
L076,P6222,12,violin,14,yes
L076,P4193,12,violin,15,no
L076,P15582,12,violin,16,no
L076,P14956,12,violin,17,no
L076,P1495,12,violin,18,yes
L076,P7835,12,violin,19,no
L076,P6445,12,violin,20,yes
L076,P6948,12,violin,21,yes
L076,P12605,12,violin,22,no
L076,P7254,12,violin,23,yes
L076,P17141,12,violin,24,no
L076,P16729,12,violin,25,no
L076,P4658,12,violin,26,yes
L076,P14506,12,violin,27,no
L076,P1936,12,violin,28,no
L076,P20969,12,violin,29,no
L076,P18782,12,violin,30,yes
L076,P7350,12,violin,31,no
L076,P7740,12,violin,32,no
L076,P4706,12,violin,33,yes
L076,P14448,12,violin,34,yes
L076,P2551,12,violin,35,yes
L076,P16936,12,violin,36,yes
L076,P772,12,violin,37,yes
L076,P7913,12,violin,38,no
L076,P3485,12,violin,39,yes
L076,P20635,12,violin,40,no
L076,P5213,12,violin,41,no
L076,P21090,12,violin,42,yes
L076,P8878,12,violin,43,no
L076,P17163,12,violin,44,yes
L076,P14614,12,violin,45,yes
L076,P7927,12,violin,46,yes
L076,P15736,12,violin,47,yes
L076,P7728,12,violin,48,yes
L076,P15565,12,violin,49,yes
L076,P2527,12,violin,50,yes
L076,P9140,12,violin,51,no
L076,P13366,12,violin,52,yes
L076,P19271,12,violin,53,yes
L076,P18734,12,violin,54,no
L076,P17233,12,violin,55,yes
L076,P7414,12,violin,56,yes
L076,P19889,12,violin,57,yes
L076,P13429,12,violin,58,no
L076,P13300,12,violin,59,no
L076,P13268,12,violin,60,yes
L076,P8397,12,violin,61,yes
L076,P3930,12,violin,62,yes
L076,P3169,12,violin,63,no
L076,P2878,12,violin,64,yes
L076,P9127,12,violin,65,yes
L076,P15605,12,violin,66,no
L076,P11861,12,violin,67,no
L076,P5465,12,violin,68,yes
L076,P3812,12,violin,69,yes
L076,P10769,12,violin,70,yes
L076,P10408,12,violin,71,no
L076,P8276,12,violin,72,yes
L076,P6281,12,violin,73,no
L076,P6592,12,violin,74,yes
L076,P12832,12,violin,75,yes
L076,P9918,12,violin,76,no
L076,P10953,12,violin,77,no
L076,P19064,12,violin,78,yes
L076,P6729,12,violin,79,no
L076,P7047,12,violin,80,yes
L076,P18594,12,violin,81,yes
L076,P4493,12,violin,82,yes
L076,P19651,12,violin,83,no
L076,P8575,12,violin,84,no
L076,P144,12,violin,85,no
L076,P1221,12,violin,86,no
L076,P17148,12,violin,87,yes
L076,P2421,12,violin,88,yes
L076,P12263,12,violin,89,yes
L076,P8049,12,violin,90,no
L076,P12167,12,violin,91,no
L076,P20160,12,violin,92,no
L076,P17795,12,violin,93,yes
L076,P5184,12,violin,94,yes
L076,P18471,12,violin,95,yes
L076,P16122,12,violin,96,yes
L076,P20473,12,violin,97,yes
L076,P12008,12,violin,98,yes
L076,P11040,12,violin,99,yes
L076,P2901,12,violin,100,yes
L076,P7649,12,violin,101,no
L076,P4662,12,violin,102,yes
L076,P2587,12,violin,103,yes
L076,P13829,12,violin,104,yes
L076,P6591,12,violin,105,no
L076,P13258,12,violin,106,no
L076,P9247,12,violin,107,yes
L076,P4034,12,violin,108,yes
L076,P9714,12,violin,109,no
L076,P7252,12,violin,110,yes
L076,P18933,12,violin,111,yes
L076,P5191,12,violin,112,yes
L076,P18797,12,violin,113,yes
L076,P9670,12,violin,114,yes
L076,P11230,12,violin,115,yes
L076,P18255,12,violin,116,yes
L076,P1284,12,violin,117,yes
L076,P13527,12,violin,118,no
L076,P18643,12,violin,119,yes
L076,P5632,12,violin,120,yes
L077,P12841,12,boxplot,1,no
L077,P18299,12,boxplot,2,yes
L077,P5736,12,boxplot,3,yes
L077,P9852,12,boxplot,4,no
L077,P9856,12,boxplot,5,no
L077,P19354,12,boxplot,6,yes
L077,P13246,12,boxplot,7,yes
L077,P15039,12,boxplot,8,yes
L077,P16843,12,boxplot,9,yes
L077,P20186,12,boxplot,10,no
L077,P17225,12,boxplot,11,yes
L077,P19056,12,boxplot,12,yes
L077,P20884,12,boxplot,13,yes
L077,P2063,12,boxplot,14,no
L077,P13622,12,boxplot,15,yes
L077,P9945,12,boxplot,16,yes
L077,P877,12,boxplot,17,no
L077,P6543,12,boxplot,18,no
L077,P5388,12,boxplot,19,yes
L077,P20320,12,boxplot,20,no
L077,P21066,12,boxplot,21,no
L077,P2134,12,boxplot,22,no
L077,P5319,12,boxplot,23,no
L077,P11372,12,boxplot,24,yes
L077,P14513,12,boxplot,25,no
L077,P11931,12,boxplot,26,yes
L077,P17723,12,boxplot,27,no
L077,P5134,12,boxplot,28,yes
L077,P3246,12,boxplot,29,no
L077,P7594,12,boxplot,30,yes
L077,P18203,12,boxplot,31,no
L077,P3111,12,boxplot,32,yes
L077,P17711,12,boxplot,33,yes
L077,P2813,12,boxplot,34,yes
L077,P18953,12,boxplot,35,no
L077,P2069,12,boxplot,36,yes
L077,P2163,12,boxplot,37,no
L077,P2641,12,boxplot,38,yes
L077,P11122,12,boxplot,39,yes
L077,P4681,12,boxplot,40,yes
L077,P3497,12,boxplot,41,no
L077,P4402,12,boxplot,42,no
L077,P16954,12,boxplot,43,no
L077,P8631,12,boxplot,44,yes
L077,P1562,12,boxplot,45,no
L077,P2239,12,boxplot,46,yes
L077,P11732,12,boxplot,47,yes
L077,P15730,12,boxplot,48,no
L077,P3533,12,boxplot,49,yes
L077,P14849,12,boxplot,50,yes
L077,P19323,12,boxplot,51,yes
L077,P20422,12,boxplot,52,yes
L077,P10000,12,boxplot,53,no
L077,P516,12,boxplot,54,no
L077,P15586,12,boxplot,55,no
L077,P1646,12,boxplot,56,no
L077,P19328,12,boxplot,57,no
L077,P20670,12,boxplot,58,no
L077,P1080,12,boxplot,59,yes
L077,P13577,12,boxplot,60,no
L077,P4195,12,boxplot,61,yes
L077,P21526,12,boxplot,62,yes
L077,P6316,12,boxplot,63,no
L077,P14461,12,boxplot,64,no
L077,P9662,12,boxplot,65,yes
L077,P11717,12,boxplot,66,no
L077,P17393,12,boxplot,67,no
L077,P2871,12,boxplot,68,no
L077,P3561,12,boxplot,69,yes
L077,P6336,12,boxplot,70,yes
L077,P1020,12,boxplot,71,no
L077,P18890,12,boxplot,72,no
L077,P8479,12,boxplot,73,no
L077,P9128,12,boxplot,74,yes
L077,P3011,12,boxplot,75,no
